Index,Image,Question Type,Prompt,Question Description,Model Name,Color,Chart Title,Image Path,Ground Truth,Prediction,Answer Time
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,$37.04 - $60.95,$37.04 - $60.95,11.99
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,$37.04 - $60.95,$37.04 - $60.95,11.39
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,$37.04 - $60.95,$37.04 - $60.95,10.67
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,$37.04 - $60.95,$37.04 - $60.95,13.21
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,$37.04 - $60.95,$37.04 - $60.95,12.71
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,$37.04 - $60.95,$37.04 - $60.95,12.1
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,$37.04 - $60.95,$37.04 - $60.95,13.44
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,$37.04 - $60.95,$37.04 - $60.95,12.87
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,$37.04 - $60.95,$37.04 - $60.95,14.87
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,$37.04 - $60.95,$37.04 - $60.95,12.3
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,$37.04 - $60.95,$37.04 - $60.95,12.0
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,$37.04 - $60.95,$37.04 - $60.95,9.54
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,$37.04 - $60.95,$37.04 - $60.95,12.82
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,$37.04 - $60.95,$37.04 - $60.95,13.43
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,$37.04 - $60.95,$37.04 - $60.95,16.09
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,$37.04 - $60.95,$37.04 - $60.95,14.66
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,$37.04 - $60.95,$37.04 - $60.95,16.02
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,$37.04 - $60.95,$37.04 - $60.95,17.6
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,$37.04 - $60.95,$37.04 - $60.95,12.95
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,$37.04 - $60.95,$37.04 - $60.95,13.29
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,$37.04 - $60.95,$37.04 - $60.95,11.79
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,$37.04 - $60.95,$37.04 - $60.95,13.23
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,$37.04 - $60.95,$37.04 - $60.95,9.75
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,$37.04 - $60.95,$37.04 - $60.95,15.27
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,$37.04 - $60.95,$37.04 - $60.95,11.18
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,$37.04 - $60.95,$37.04 - $60.95,10.56
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,$37.04 - $60.95,$37.04 - $60.95,11.18
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Determine_Range,"What was the price range of a barrel of oil in 2015? Options: $35 - $65, $48.36 - $60.95, $37.04 - $48.36, $37.04 - $60.95, Omit. Choose only one option as the answer without explanation.",What was the price range of a barrel of oil in 2015?,gemini-2.5-pro,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,$37.04 - $60.95,$37.04 - $60.95,13.94
